id,isi_berita,label
11,"Jakarta - Persib Bandung akan dijamu Persija Jakarta dalam lanjutan Super League. Pangeran Biru menilai Macan Kemayoran kini memiliki pertahanan yang jauh lebih kukuh. Di Stadion Utama Gelora Bung Karno, Jakarta, Persija vs Persib digelar. Laga itu berlangsung pada Sabtu (12/9/2026), pukul 15.30 WIB. Dalam dua pertandingan terakhir, Persija memetik kemenangan dan menorehkan clean sheet. Brisbane Roar (4-0) dan Borneo FC (1-0) menjadi dua tim yang dikalahkan oleh skuad asuhan Shin Tae-yong tersebut. SCROLL TO CONTINUE WITH CONTENT Baca juga: Persija Vs Persib: Perang Penggawa Timnas Indonesia! Persib sempat mengalahkan Persija-nya Shin Tae-yong di semifinal Piala Presiden 2026. Di Stadion Kapten I Wayan Dipta, Gianyar, Bali, Persib menang 2-1 atas Persija. ADVERTISEMENT Pelatih Persib , Igor Tolic, sadar betul dengan perbaikan performa lini belakang Persija selepas Piala Presiden 2026. ""Mereka terlihat lebih stabil dibandingkan sebelumnya. Saya tidak melihat banyak hal yang tidak teratur di pertahanan mereka. Saya melihat sebuah tim, terutama dalam bertahan, yang sudah cukup stabil. Mereka tidak banyak kebobolan, dan itu sangat penting,"" kata Tolic, dikutip dari situs resmi ILeague. Baca juga: STY Kaget Persija 7 Tahun Jamu Persib di Luar Jakarta ""Jika Anda memiliki pertahanan yang bagus dan tidak kebobolan, itu menjadi fondasi yang baik. Kualitas yang mereka miliki di lini depan, sama seperti kami, mereka bisa memenangkan pertandingan. Mereka bisa mencetak gol melalui bola mati maupun permainan terbuka,"" kata Tolic. Persija kurang oke dalam 10 pertandingan terakhir melawan Persib . Macan Kemayoran mencatatkan satu kali kemenangan, dua hasil imbang, dan tujuh kali menelan kekalahan. Baca juga: Fix! Persija Menjamu Persib di SUGBK Video Persija Vs Persib: Adam Alis Pahlawan Kemenangan Maung Bandung Video Persija Vs Persib: Adam Alis Pahlawan Kemenangan Maung Bandung (cas/nds) persib bandung persija jakarta super league igor tolic persija vs persib",sport
12,"Jakarta - Lamine Yamal langsung on fire bersama Barcelona di awal musim 2026/2027. Pelatih Los Cules, Hansi Flick, memuji tinggi pemain berusia 19 tahun itu. Dalam empat pertandingan yang sudah dijalani di Liga Spanyol, Barcelona selalu menang. Elche (5-0), Athletic Bilbao (2-0), Rayo Vallecano (5-2), dan Valencia (2-0) menjadi daftar tim yang dikalahkan Los Cules. Yamal tampil produktif dalam dua pertandingan terakhir Barcelona dengan mencetak empat gol. Gawang Vallecano dan Valencia yang dijebol pemain yang kini menjadi kapten Barcelona itu. SCROLL TO CONTINUE WITH CONTENT Baca juga: Yamal Cuma Kurang Trofi Liga Champions, Bertekad Juara di Musim Ini Pujian untuk Lamine Yamal pun dilontarkan dengan mantap oleh Flick. Dia juga mengungkapkan komentarnya mengenai penunjukan Yamal menjadi kapten tim. ADVERTISEMENT ""Dia bisa menentukan hasil pertandingan seorang diri. Dan dia sangat suka berkembang dari hari ke hari. Dia menikmati dirinya sendiri, termasuk dalam peran barunya sebagai kapten. Itu penting baginya untuk mencapai level tertingginya,"" kata Flick, dikutip dari situs resmi UEFA. Yamal juga mengungkap rasa bangga bisa menjadi kapten Barcelona di usia belum genap 20 tahun. Meski demikian, Yamal tak lantas besar kepala. Baca juga: Lamine Yamal Tak Akan Memohon agar Menang Ballon d'Or ""Merupakan suatu kehormatan bisa menjadi kapten di usia 19 tahun. Saya sangat berterima kasih kepada semua rekan satu tim. Saya sangat bahagia dan saya akan memberikan segalanya untuk tim. Secara kolektif, saya ingin terus meraih gelar juara, dan secara individu, saya ingin terus berkembang serta mendengarkan masukan,"" kata Lamine Yamal . Barcelona akan melawan Feyenoord dalam lanjutan Liga Champions di Camp Nou, Rabu (9/9/2026) malam WIB. Sihir Yamal kembali dibutuhkan Los Cules untuk menang. Baca juga: Lamine Yamal Tembus 50 Gol di Barca, Lewati Rekor Mbappe dan Haaland Video: Lamine Yamal Masuk Deretan Kapten Barcelona Video: Lamine Yamal Masuk Deretan Kapten Barcelona (cas/nds) lamine yamal barcelona liga spanyol hansi flick",sport
13,"Jakarta - Kylian Mbappe menegaskan bahwa memenangkan Liga Champions bersama Real Madrid menjadi prioritas utamanya dibandingkan meraih penghargaan Ballon d'Or. Mbappe belum pernah merasakan mengangkat trofi Liga Champions dan memenangkan penghargaan individu, Ballon d'Or. Tahun ini striker Real Madrid itu punya peluang untuk meraih Ballon d'Or. ""Saya sudah mengatakan hal itu mengenai Ballon d'Or, tetapi Liga Champions jauh lebih penting karena saya bermain di klub impian saya,"" ujar Mbappe kepada CBS Sports. SCROLL TO CONTINUE WITH CONTENT ""Bagi saya, memenangkan Liga Champions bersama klub ini benar-benar sangat penting. Saya menginginkannya lebih dari apa pun,"" tegasnya. Baca juga: Mbappe Capai 71 Gol, Sejajar dengan Raul Gonzalez ADVERTISEMENT Meski begitu, Mbappe tidak menampik bahwa Ballon d'Or tetap menjadi target yang menarik. Ia menilai tahun ini memberikan peluang besar untuk bersaing memperebutkan penghargaan tersebut. ""Namun, tentu saja, Ballon d'Or tahun ini juga merupakan peluang yang sangat besar. Saya rasa ini adalah tahun yang bagus bagi saya,"" lanjut Mbappe. Kini, tantangan Mbappe adalah membantu Real Madrid kembali berjaya di kompetisi Eropa. Jika mampu tampil konsisten dan membawa Los Blancos meraih trofi Liga Champions, peluang Mbappe untuk memenangkan Ballon d'Or juga berpotensi semakin besar di masa depan. Baca juga: Mourinho Selamatkan Vinicius dari Cemooh Suporter Real Madrid Video: Mourinho Tak Terbebani Jelang Tampil di Liga Champions Video: Mourinho Tak Terbebani Jelang Tampil di Liga Champions (ran/krs) kylian mbappe real madrid ballon d'or liga champions",sport
14,"Jakarta - Persija Jakarta mulai memanaskan mesin sebelum duel El Clasico melawan Persib Bandung. Persiapan pertama digelar di Bojongsari, Depok, Selasa (8/9/2026). Macan Kemayoran dijadwalkan menjamu Persib pada laga pekan ke-2 Super League 2026/27. Laga ini digelar di Stadion Utama Gelora Bung Karno (SUGBK), Jakarta, Sabtu (12/9/2026). Baca juga: Fix! Persija Menjamu Persib di SUGBK SCROLL TO CONTINUE WITH CONTENT Persiapan langsung digelar Persija Jakarta sehari setelah tiba di Jakarta pada, Senin (7/9). Persija baru pulang dari Samarinda setelah memainkan laga tandang kontra Borneo FC Samarinda, Sabtu (5/9). ""Hari ini adalah kumpul pertama, jadi mulai hari ini kami fokus mengatur kondisi fisik. Besok kami latihan, ya pastinya kami harus mempersiapkan diri dengan sangat baik untuk melawan Persib Bandung,"" kata Shin Tae-yong di sela-sela latihan Persija. ADVERTISEMENT Shin Tae-yong mengakui bahwa timnya sangat kelelahan karena mengalami perubahan rute jalan pulang dari Samarinda. Letusan Anak Gunung Krakatau membuat Persija harus menempuh perjalanan kombinasi darat dan udara dari Samarinda-Balikpapan-Yogyakarta-Jakarta. ""Sangat melelahkan. Para pemain juga kelelahan, sejujurnya (perjalanan) itu sangat menguras tenaga. Kalau saya saja merasa kelelahan, coba bayangkan betapa lelahnya para pemain,"" ujar Shin Tae-yong. Baca juga: Persija Vs Persib: Perang Penggawa Timnas Indonesia! Bagi STY dan Persija, ini merupakan duel kedua dalam waktu dekat. Persija dan Persib sudah sempat berduel di turnamen pramusim Piala Presiden 2026. Dalam pertemuan pertama, Persib keluar sebagai pemenang dengan skor 2-1. Pelatih asal Korea Selatan bertekad untuk meraih hasil lebih baik di pertemuan selanjutnya. ""Saya juga menganggap ini adalah pertandingan yang paling penting. Dan karena ini adalah pertandingan kandang kami, saya sangat berharap kita bisa menyajikan pertandingan yang benar-benar hebat melawan Persib Bandung,"" ucap STY. ""Saat itu (Piala Presiden) sejujurnya skuad yang kami turunkan secara kekuatan tidak sampai 40 persen atau 50 persen dari kekuatan asli kami. Saat itu kami bahkan tidak ada rencana untuk ikut Piala Presiden, karena sebenarnya kami sedang bersiap untuk berangkat Training Camp (TC) ke Thailand,"" tuturnya. (mro/aff) persija jakarta persib bandung super league shin tae-yong",sport
15,"Jakarta - Manajer Manchester City Enzo Maresca senang dengan performa Gianluigi Donnarumma usai melawan FC Porto . Maresca hanya meminta para pemain City agar tidak sering-sering mengoper kembali ke Donnarumma. City memetik kemenangan dari lawatannya ke markas Porto di matchday 1 Liga Champions . Bertanding di Estadio do Dragao, Rabu (9/9/2026) dini hari WIB, The Citizens menang 2-0 berkat dua gol Erling Haaland. Meski demikian, Donnarumma tampak kurang mantap di sepanjang pertandingan. Ia bahkan nyaris kebobolan saat bola buangannya membentur winger Porto William Gomes dan bergulir tipis di samping gawang. SCROLL TO CONTINUE WITH CONTENT Saat melawan Coventry City di Premier League akhir pekan kemarin, Donnarumma juga nyaris kebobolan ketika bola bergulir di bawah kakinya. Kendati demikian, Maresca tetap puas dengan performa Donnarumma. Baca juga: Haaland Samai Aguero, Jadi Top Skor Man City di Liga Champions ADVERTISEMENT Maresca tak punya keluhan untuk penampilan kiper Italia itu. Alih-alih Maresca justru meminta para pemain City untuk mengurangi operan ke Donnarumma. ""Saya kira beberapa kali malam ini bukan kesalahan Gigio (Donnarumma), lebih ke keputusan yang keliru kembali (mengoper) ke Gigio. Kadang kami mengembalikan bola lebih dari yang kami perlukan,"" ujar Maresca seperti dilansir ESPN. ""Kami bisa kembali ke kiper ketika kami tidak punya pilihan lain, tapi para pemain harus menemukan opsi lain."" ""Bagi saya, Donnarumma luar biasa melawan Coventry, dia melakukan beberapa penyelamatan penting. Melawan Coventry, mungkin ada kesalahan di mana kami nyaris kebobolan, tapi itu kesalahan dari Khusa (Abdukhodir Khusanov) yang mengoper kembali ke Gigio. Jadi saya sangat senang dengan Gigio,"" katanya. Baca juga: Ngerinya Haaland di Liga Champions: Satu Gol Per Laga Video: Maresca Bicara Tantangan Gantikan Sosok Pep Guardiola di Man City Video: Maresca Bicara Tantangan Gantikan Sosok Pep Guardiola di Man City (nds/ran) enzo maresca gianluigi donnarumma manchester city porto vs man city liga champions",sport
16,"Jakarta - Presiden FIFA Gianni Infantino digoncang badai. Ada 100 ribu orang yang sampaikan aduan soal FIFA yang tidak fair! Dilansir dari Tribuna , kampanye 'Reboot FIFA' sudah berlangsung sejak Piala Dunia 2026. Itu diprakasai organisasi hak asasi manusia, FairSquare. Baca juga: Gianni Infantino Tetap Ikut Pilpres FIFA 2027 SCROLL TO CONTINUE WITH CONTENT Lebih dari 100.000 orang telah menyatakan dukungan mereka terhadap pengaduan yang ditujukan kepada Presiden FIFA Gianni Infantino. Mereka menuduhnya melakukan potensi penyalahgunaan wewenang dan melanggar aturan netralitas politik melalui hubungannya dengan Presiden AS Donald Trump. Kampanye ini kemudian diperluas untuk mencakup kekhawatiran seputar pembatalan sanksi skorsing Folarin Balogun serta proyek kontroversial FIFA, 'FIFA Forward Enterprise'. Meski, proyek itu akhirnya batal. ADVERTISEMENT Baca juga: Ini Kata-kata Tajam Pejabat Senior FIFA ke Infantino Sebelum Diberhentikan Pengaduan tersebut telah diserahkan kepada Komite Etik FIFA pada hari Selasa (8/9). Diharapkan, pihak komite memeriksa tuduhan-tuduhan itu demi rasa fair di tubh FIFA. Gianni Infantino turut dituduh menyalahgunakan jabatannya, melanggar kewajiban netralitas politik, serta melanggar kewajiban loyalitas. Tentu, hal tersebut jadi batu sandungan Infantino yang mau maju pemilihan Presiden FIFA pada Maret 2027 mendatang. Baca juga: Seperti Indonesia, Argentina Dukung Gianni Infantino Jadi Presiden FIFA Lagi (aff/krs) gianni infantino fifa",sport
17,"Jakarta - Demam olahraga lari terus menjalar ke kalangan selebritas. Salah satu yang kini menggemari olahraga tersebut adalah Fanny Ghassani. Setelah dua kali menjajal race, Fanny kini naik level. Sports enthusiast itu akan menjalani debut di nomor 10K RunXperience yang digelar pada awal Oktober 2026. ""Saya lari 5K sudah, 8K sudah, jadi habis itu 10K saja. Ini perdana bagi saya ikut di nomor tersebut,"" kata Fanny saat ditemui di kawasan Semanggi, Rabu (9/9/2026). SCROLL TO CONTINUE WITH CONTENT Bagi Fanny, 10K menjadi langkah sebelum nantinya mencoba Half Marathon atau Full Marathon. Namun, dia belum memasang target waktu dan memilih menikmati perlombaan. ""Enggak ada target sih. Saya kalau lari tuh inginnya menganggap lari tuh sesuatu yang fun gitu. Tidak pernah ada target. Saya belum sampai di tahap misalnya lari 10K harus satu jam gitu,"" dia mengungkapkan. ADVERTISEMENT Kesibukan sebagai artis menjadi salah satu alasan Fanny tidak bisa memiliki waktu latihan yang teratur seperti pelari yang serius menekuni olahraga tersebut. ""Daripada saya terbebani dengan berapa waktu yang akan saya capai nanti, lebih baik yang penting larinya fun aja. Karena mengingat waktu latihan itu juga enggak akan bisa sama kayak mereka yang serius lari. Kerjaan kita kan tidak kayak pekerja kantoran pada umumnya,"" kata Fanny. Baca juga: Soal Olahraga Hyrox yang Lagi Naik Daun di Indonesia Fanny Ghassani Mulai Serius Lari karena Hyrox Kegemaran Fanny terhadap lari juga didorong kebutuhannya meningkatkan kemampuan fisik untuk mengikuti Hyrox, kompetisi kebugaran yang memadukan lari dan latihan fungsional. Sadar membutuhkan fisik yang lebih kuat untuk Hyrox, Fanny mau tak mau menambah latihan, khususnya dalam program lari. Dia bahkan sudah dua kali menjajal race untuk meningkatkan kemampuan fisiknya. ""Sebenarnya dari dulu aku penasaran kenapa tidak bisa lari. Karena kayak kok aku bisa enggak suka lari, di saat semua orang suka lari,"" tuturnya. ""Sampai akhirnya aku seriusi lari karena hyrox. Di hyrox itu aku harus delapan kali lari, delapan kali station, jadi mau enggak mau, aku harus belajar bagaimana caranya lari cepat. Di situ lah aku memaksa diri lari."" ""Jadi kalau ditanya siapa yang ajak (lari)? Enggak ada, dari diri sendiri saja. Kalau tak latihan lari, aku pasti KO. Sebab, habis lari, lalu narik, jadi harus di-combine,"" tegasnya. Baca juga: Mau Lari 10K Lebih Cepat? Coba Trik Ini, Nomor 3 Wajib Kamu Terapkan! Fanny Tak Mau Ngoyo Meski kini mulai serius berlari, selebritas berusia 35 tahun itu tidak ingin terlalu ngoyo dalam mengikuti kompetisi lari, terutama dalam mengejar catatan waktu. Fanny menyadari tujuan utama olahraga yang dilakukannya adalah menjaga kebugaran dan kesehatan. ""Aku ekspetasinya gitu (berdampak pada hyrox) tapi lebih dari itu lari buat kesehatan otot jantung. Sementara angkat beban lebih ke tulang, otot, yang dibentuk. Jadi aku juga perlu latihan untuk cardionya. Jadi aku mau,"" ujarnya. ""Tapi aku tak mau memaksakan diri mengingat aku bukan atlet atau waktu aku. Ini bukan pekerjaan aku, ya sadar diri saja. Jadi pace santai-santai tapi enggak pelan, enggak kencang juga,"" pungkasnya. RunXperience 2026 Digelar di Dua Kota RunXperience 2026 digelar di dua kota. Setelah Surabaya pada 19 Juli 2026, gelaran tersebut akan berlanjut di Jakarta pada 4 Oktober 2026. Di Surabaya, RunXperience digelar di kawasan Balai Kota Surabaya dan diikuti 3.500 peserta. Ajang tersebut mempertandingkan kategori 2,5K, 5K, dan 10K. Sementara di Jakarta, kategori yang tersedia adalah 2,5K Fun Run, 5K, 10K, dan 21K atau Half Marathon. (mcy/krs) ... Tautan telah disalin olahraga lari fanny ghassani 10k runxperience hyrox kebugaran pace santai selebritas olahraga kesehatan jantung latihan lari kompetisi lari",sport
18,"Jakarta - Belakangan, ramai isu soal Estevao mau cabut dari Chelsea karena belum dipercaya. Manajer Xabi Alonso angkat bicara! Estevao belum main sebagai starter di tiga laga awal Chelsea pada Liga Inggris musim 2026/27. Estevao baru starter di Carabao Cup. Baca juga: Estevao Pikir-pikir Akan Tinggalkan Chelsea? SCROLL TO CONTINUE WITH CONTENT Kabarnya, Estevao mulai mempertimbangkan cabut dari Chelsea. Pemain berusia 19 tahun itu mau main reguler. Dilansir dari Mirror , manajer Chelsea, Xabi Alonso angkat bicara soal isu tersebut. Alonso tegaskan, Estevao masih jadi bagian penting buat The Blues! ADVERTISEMENT ""Musim ini akan berjalan panjang. Para pemain memiliki hasrat dan semangat tinggi untuk berkembang. Estevao adalah bagian dari tim, dia memiliki sikap dan mentalitas yang sangat baik,"" papar Alonso. ""Dia berlatih dengan baik. Dia baru-baru ini memberikan dampak positif dan mendapatkan peluang bagus,"" sambungnya. ""Saya mengandalkan Estevao karena potensinya dan usianya masih sangat muda,"" tambahnya. Baca juga: Chelsea dan 'Sakit' Tahunan Estevao sudah gabung ke Chelsea sejak musim panas 2025. Pada debutnya, pemain asal Brasil itu kemas delapan gol dan empat assist dari 36 laga di seluruh kompetisi. (aff/krs) estevao chelsea xabi alonso",sport
19,"Jakarta - Jose Mourinho menilai duel antara Real Madrid dan Inter Milan berjalan seru. Ia bahkan menyebut pertandingan bisa saja berakhir dengan skor 7-6. Madrid menjamu Inter di Santiago Bernabeu dalam pertandingan matchday 1 Liga Champions , Rabu (9/9/2026) dini hari WIB. Los Blancos menang 2-1 atas juara Serie A itu. Madrid unggul 2-0 pada babak pertama lewat Kylian Mbappe dan Federico Valverde usai memanfaatkan blunder lini pertahanan Inter. Upaya Nerazzurri untuk mencetak gol balasan baru membuahkan hasil pada menit ke-77 lewat Carlos Augusto. SCROLL TO CONTINUE WITH CONTENT Statistik mencatat Madrid melepaskan 16 kali percobaan, sementara Inter 19 kali. Kiper Madrid Thibaut Courtois melakukan tujuh kali penyelamatan. Sedangkan Josep Martinez, meski sempat blunder, juga melakukan beberapa penyelamatan penting dengan total enam saves. Baca juga: Real Madrid Vs Inter Milan: Blunder Fatal Josep Martinez ADVERTISEMENT Mourinho pun menyebutnya sebagai pertandingan yang gila. Ia lega Madrid bisa mengamankan tiga poin. ""Saya suka hasilnya, tiga poin di pertandingan pertama melawan tim yang sangat kuat, tapi pertandingan ini spektakuler untuk siapa pun yang ada di rumah, bukan cuma buat saya atau Cristian Chivu,"" ujar Mourinho kepada Sky Sport Italia. ""Pertandingan ini gila. Bisa saja berakhir 5-0 buat kami, 5-5, 7-6, 5-6, pertandingan dengan banyak peluang. Inter kuat, sulit bagi lini tengah kami untuk menekan mereka ketika mereka bertahan dalam posisi yang dalam, tapi kami bisa saja menghabisi mereka 3-0 sebelum turun minum."" ""Kami punya peluang lain dengan Bellingham, Inter juga bisa saja mencetak beberapa gol. Pertandingannya terbuka sampai akhir, pertandingan sepakbola yang gila,"" katanya. Baca juga: Chivu Tak Marah Inter Bikin Salah: Yang Penting Reaksinya Video: Real Madrid Menang 2-1 dari Inter Milan, Mbappe Cetak Gol Video: Real Madrid Menang 2-1 dari Inter Milan, Mbappe Cetak Gol (nds/krs) jose mourinho inter milan real madrid liga champions real madrid vs inter milan madrid vs inter",sport
20,"Jakarta - Paris Saint-Germain (PSG) adalah juara bertahan Liga Champions. Status itu nggak mau diingat-ingat pelatih Luis Enrique! PSG dua kali menangi Liga Champions di dua musim terakhir. Inter Milan dan Arsenal jadi korban di laga final. Baca juga: Jadwal Liga Champions Malam Ini: Arsenal, Liverpool, dan Barcelona Main SCROLL TO CONTINUE WITH CONTENT PSG tentu kembali jadi favorit untuk jadi kampiun Liga Champions musim 2026/27 ini. Akan tetapi, pelatih Luis Enrique ogah bicarakan kans terlalu jauh dan ogah ingat-ingat status juara bertahan! ""Yang berlalu sudah berlalu,"" tegas Enrique dilansir dari situs resmi UEFA. ADVERTISEMENT ""Sama seperti lisensi berkendara, itu harus diperbarui,"" sambungnya. Baca juga: Prediksi Juara Liga Champions 2026/27: Supercomputer Jagokan Arsenal! Luis Enrique tidak mau PSG terlena dan di atas angin. Kompetisi Liga Champions selalu berat. Lawan pertama mereka adalah Slovan Bratislava, yang akan main pada Kamis (10/9) pukul 02.00 WIB. PSG memulai Ligue 1 dengan pincang, Enrique makin peringatkan timnya. ""Semua orang bersemangat untuk bertanding melawan kami. Kami harus menerimanya dan keluar dari zona nyaman,"" tegasnya. ""Saya siap menunjukkan bahwa timi ini harus terus memperbarui diri setiap hari,"" tutupnya. Baca juga: Top Skor Liga Champions: Haaland, Guirassy, dan Bartra Sama-sama 2 Gol (aff/ran) psg luis enrique liga champions paris saint-germain",sport
21,"Jakarta - Arsenal tandang ke markas Napoli dengan bekal laju sempurna di Premier League. Rentetan kemenangan tersebut mendongkrak rasa percaya diri Arsenal. Laga Napoli vs Arsenal di matchday 1 Liga Champions akan digelar di Stadion Diego Armando Maradona, Naples, Kamis (10/9/2026) dini hari WIB. Pertandingan akan kick off pada pukul 02.00 WIB. Mikel Arteta pernah merasakan atmosfer kandang Napoli saat masih memperkuat Arsenal sebagai pemain. Arsenal kalah 0-2 di Naples dalam pertandingan fase grup Liga Champions 2013/14 dan Arteta dapat kartu merah. SCROLL TO CONTINUE WITH CONTENT Baca juga: Arsenal Makin Pede Main Cantik ""Kami di tempat yang sangat sulit, tapi kami tidak sabar untuk memulai musim. Saya pernah ke stadionnya, saya tahu atmosfer yang mereka ciptakan,"" ujar Arteta seperti dilansir Sky Sports. ADVERTISEMENT ""Mereka punya pelatih yang sangat berpengalaman. Rekornya di kandang sangat kuat. Kami tahu tantangan yang ada di depan. Kami sudah mempersiapkan diri dan siap bertanding."" Arsenal datang ke kandang Napoli dengan catatan 100 persen. Declan Rice dkk. menyapu bersih kemenangan dalam tiga pertandingan pertamanya di Premier League. Baca juga: Napoli Vs Arsenal: Il Partenopei Pincang Ini jadi bekal ideal Arsenal untuk menghadapi tantangan di markas Napoli. Rasa percaya diri Arsenal sedang tinggi-tingginya. ""Ya, itu (rekor 100 persen) menempatkan kami di posisi yang sangat bagus,"" ujar Arteta soal laju sempurna Arsenal sejauh ini. ""Energi dan kepercayaan diri di tim sangat tinggi. Itulah yang harus kami tunjukkan besok di lapangan. Ayo,"" katanya. Baca juga: Arsenal Bawa Rekor Apik ke Markas Napoli, 9 Musim Tak Kalah di Laga Pembuka Video Arteta Siap Tantang Napoli di Liga Champions: Rekor Kandang Mereka Kuat! Video Arteta Siap Tantang Napoli di Liga Champions: Rekor Kandang Mereka Kuat! (nds/krs) arsenal napoli liga champions mikel arteta napoli vs arsenal",sport
